,data,sigla_estado,total_casos,total_obitos,novos_casos,novos_obitos,mm_7dias_novos_casos,mm_7dias_novos_obitos,pop,cod_uf,estado,total_casos%,total_obitos%,novos_casos%,novos_obitos%,mm_7dias_novos_casos%,mm_7dias_novos_obitos%
1713,2020-05-16,AL,3569.0,196.0,372.0,12.0,196.85714285714283,12.0,3337357,27,Alagoas,106.94091162557676,5.872910809362019,11.146545005523832,0.35956596792012363,5.898594092784885,0.35956596792012363
1714,2020-05-16,AM,19677.0,1375.0,1285.0,44.0,1104.2857142857142,59.00000000000002,4144597,13,Amazonas,474.76268500894054,33.17572251294879,31.004220675737592,1.0616231204143611,26.643982859750036,1.4235400932828939
1715,2020-05-16,AP,3834.0,108.0,204.0,5.0,191.57142857142858,5.571428571428572,845731,16,Amapá,453.33563508964437,12.770017889849136,24.121144903048368,0.59120453193746,22.6515793522324,0.658770764158884
1716,2020-05-16,BA,8301.0,284.0,351.0,5.0,440.1428571428571,12.14285714285714,14873064,29,Bahia,55.81230605879192,1.9094922202983864,2.359971018749062,0.03361782077990117,2.9593287377964423,0.08164327903690283
1717,2020-05-16,CE,23363.0,1614.0,668.0,48.0,1085.5714285714278,78.7142857142857,9132078,23,Ceará,255.83443330203707,17.673962048944393,7.314874007865461,0.5256196891879373,11.887452434937895,0.8619537164956945
1718,2020-05-16,DF,3701.0,55.0,309.0,1.0,193.0,2.4285714285714284,3015268,53,Distrito Federal,122.74199175661998,1.8240501341837607,10.247845299323311,0.0331645478942502,6.400757743590288,0.08054247345746475
1719,2020-05-16,ES,6390.0,270.0,393.0,11.0,303.42857142857144,14.0,4018650,32,Espírito Santo,159.00862229853308,6.718674181628159,9.779403531036541,0.2737237629552213,7.5505100326868835,0.3483756983066453
1720,2020-05-16,GO,1664.0,70.0,45.0,2.0,80.85714285714283,2.571428571428571,7018354,52,Goiás,23.70926288414634,0.9973848569051946,0.6411759794390537,0.028496710197291275,1.1520812836904897,0.03663862739651735
1721,2020-05-16,MA,12494.0,549.0,900.0,25.0,684.4285714285716,24.285714285714285,7075181,21,Maranhão,176.58912188960255,7.759518802416504,12.7205226269123,0.3533478507475639,9.673654588180451,0.3432521978690621
1722,2020-05-16,MG,4388.0,150.0,264.0,4.0,169.14285714285703,3.9999999999999987,21168791,31,Minas Gerais,20.728628290581167,0.7085903016379159,1.247118930882732,0.018895741377011093,0.7990199210850398,0.018895741377011086
1723,2020-05-16,MS,508.0,15.0,29.0,1.0,22.28571428571428,0.42857142857142855,2778986,50,Mato Grosso do Sul,18.280048909926137,0.5397652237182915,1.043546099188697,0.0359843482478861,0.8019369038100329,0.015421863534808327
1724,2020-05-16,MT,837.0,25.0,65.0,1.0,46.0,1.4285714285714284,3484466,51,Mato Grosso,24.02089731970408,0.7174700513651159,1.8654221335493013,0.028698802054604636,1.3201448945118133,0.040998288649435194
1725,2020-05-16,PA,13464.0,1222.0,826.0,48.0,917.8571428571429,87.42857142857135,8602865,15,Pará,156.50600119843796,14.204570221664527,9.601452539357528,0.5579536584614544,10.669203141710847,1.0162727350547909
1726,2020-05-16,PB,4063.0,183.0,324.0,13.0,256.99999999999994,8.142857142857144,4018127,25,Paraíba,101.11676410427047,4.554360775555377,8.063458422294765,0.3235338255859011,6.3960148596597355,0.20265305558677324
1727,2020-05-16,PE,18463.0,1459.0,2277.0,80.0,856.1428571428575,69.28571428571429,9557071,26,Pernambuco,193.18680378120033,15.266183540961451,23.825291242473767,0.8370765478251653,8.95821384127896,0.7249680815985807
1728,2020-05-16,PI,2256.0,72.0,168.0,7.0,134.85714285714286,4.142857142857142,3273227,22,Piauí,68.9228092032725,2.1996641235086964,5.132549621520292,0.21385623423001215,4.120005818635336,0.12656797536061942
1729,2020-05-16,PR,2244.0,123.0,103.0,2.0,60.28571428571432,2.1428571428571423,11433957,41,Paraná,19.625751609875742,1.0757430695252745,0.9008254972447421,0.017491757228053247,0.5272515393027482,0.01874116845862847
1730,2020-05-16,RJ,21593.0,2614.0,1613.0,176.0,666.142857142857,137.28571428571425,17264943,33,Rio de Janeiro,125.06846967290885,15.14050755916194,9.342631481609873,1.0194067828662974,3.8583553802804738,0.795170388258532
1731,2020-05-16,RN,2989.0,133.0,216.0,14.0,149.14285714285705,6.8571428571428585,3506853,24,Rio Grande do Norte,85.23311356364239,3.7925741398342048,6.159368527851039,0.39921833050886363,4.252897316849524,0.19553550882066792
1732,2020-05-16,RO,1921.0,69.0,124.0,7.0,92.14285714285714,4.0,1777225,11,Rondônia,108.08985919059208,3.8824572015361025,6.977169463630098,0.3938724697210539,5.1846478157159135,0.22506998269774509
1733,2020-05-16,RR,1684.0,48.0,115.0,9.0,70.85714285714286,4.142857142857142,605761,14,Roraima,277.9974280285459,7.9239171884621165,18.98438493069049,1.4857344728366468,11.697211087729793,0.683909519242266
1734,2020-05-16,RS,3735.0,138.0,39.0,6.0,159.71428571428555,5.714285714285717,11377239,43,Rio Grande do Sul,32.82870299200008,1.212948062355023,0.3427896697959848,0.05273687227630535,1.403805314402603,0.050225592644100356
1735,2020-05-16,SC,4654.0,81.0,114.0,2.0,182.42857142857133,2.428571428571428,7164788,42,Santa Catarina,64.95656256681984,1.1305289144633448,1.5911147685039668,0.02791429418428012,2.5461824052375497,0.03389592865234014
1736,2020-05-16,SE,3135.0,53.0,267.0,3.0,219.57142857142853,2.7142857142857135,2298696,28,Sergipe,136.3816703035112,2.3056550322443683,11.615281011495213,0.13050877541005856,9.551999419298095,0.1180793682281482
1737,2020-05-16,SP,61139.0,4688.0,2803.0,187.0,2377.4285714285743,153.57142857142867,45919049,35,São Paulo,133.14517903016676,10.209270666733538,6.104220494636115,0.40723839903565945,5.177434252674907,0.3344394797275281
1738,2020-05-16,TO,1282.0,27.0,0.0,0.0,80.71428571428572,2.285714285714285,1572866,17,Tocantins,81.50726126701194,1.7166115867467413,0.0,0.0,5.131669558264068,0.1453216158092479
1739,2020-05-17,AC,1996.0,62.0,129.0,3.0,76.42857142857143,3.0,881935,12,Acre,226.320533826189,7.029996541695249,14.626928288365923,0.340161122985254,8.666009561767185,0.340161122985254
1740,2020-05-17,AL,3794.0,207.0,225.0,11.0,217.4285714285714,11.999999999999998,3337357,27,Alagoas,113.68277352407908,6.202512946622132,6.741861898502318,0.32960213726011334,6.514992894933667,0.3595659679201236
1741,2020-05-17,AM,20328.0,1413.0,651.0,38.0,1102.142857142857,58.42857142857144,4144597,13,Amazonas,490.4698816314349,34.09257884421574,15.707196622494298,0.9168563312669483,26.592280435054533,1.409752780030759
1742,2020-05-17,AP,3952.0,119.0,118.0,11.0,191.2857142857143,6.714285714285714,845731,16,Amapá,467.2880620433684,14.070667860111548,13.952426953724057,1.3006499702624121,22.617796236121684,0.7939032286017321
1743,2020-05-17,BA,8424.0,293.0,123.0,9.0,402.71428571428567,12.57142857142857,14873064,29,Bahia,56.63930444997749,1.9700042977022085,0.8269983911855687,0.060512077403822105,2.707675336529754,0.08452480653232293
1744,2020-05-17,CE,23826.0,1641.0,463.0,27.0,1044.7142857142853,75.2857142857143,9132078,23,Ceará,260.9044732206624,17.969623124112605,5.070039918625312,0.2956610751682147,11.440049961402929,0.824409452982271
1745,2020-05-17,DF,3919.0,57.0,218.0,2.0,207.85714285714286,2.2857142857142856,3015268,53,Distrito Federal,129.9718631975665,1.8903792299722613,7.2298714409465425,0.0663290957885004,6.8934881694477195,0.0758046809011433
1746,2020-05-17,ES,6540.0,284.0,150.0,14.0,298.85714285714283,14.428571428571427,4018650,32,Espírito Santo,162.7412190661043,7.067049879934804,3.732596767571199,0.3483756983066453,7.43675470262757,0.3590402604997058
1747,2020-05-17,GO,1704.0,71.0,40.0,1.0,88.85714285714285,2.8571428571428563,7018354,52,Goiás,24.279197088092165,1.0116332120038403,0.5699342039458255,0.014248355098645638,1.2660681244796552,0.04070958599613038
1748,2020-05-17,MA,13239.0,576.0,745.0,27.0,706.5714285714286,25.28571428571428,7075181,21,Maranhão,187.11888784187994,8.141134481223872,10.529765952277405,0.381615678807369,9.986619827414005,0.3573861118989646
1749,2020-05-17,MG,4520.0,156.0,132.0,6.0,171.57142857142856,4.857142857142858,21168791,31,Minas Gerais,21.352187756022534,0.7369339137034325,0.623559465441366,0.028343612065516638,0.8104923354925113,0.02294482881494204
1750,2020-05-17,MS,570.0,15.0,62.0,0.0,27.714285714285708,0.42857142857142855,2778986,50,Mato Grosso do Sul,20.511078501295078,0.5397652237182915,2.231029591368938,0.0,0.9972805085842718,0.015421863534808327
1751,2020-05-17,MT,880.0,25.0,43.0,0.0,50.14285714285714,1.1428571428571428,3484466,51,Mato Grosso,25.25494580805208,0.7174700513651159,1.2340484883479994,0.0,1.4390399315951752,0.032798630919548155
1752,2020-05-17,PA,14201.0,1279.0,737.0,57.0,976.1428571428568,86.71428571428565,8602865,15,Pará,165.07291466273153,14.867140191087504,8.566913464293581,0.6625699694229771,11.346718298414038,1.0079698532324481
1753,2020-05-17,PB,4347.0,194.0,284.0,11.0,276.57142857142867,8.142857142857144,4018127,25,Paraíba,108.18473383245477,4.828120166435755,7.067969728184301,0.2737593908803779,6.883093256420931,0.20265305558677324
1754,2020-05-17,PE,19423.0,1514.0,960.0,55.0,879.1428571428571,66.71428571428572,9557071,26,Pernambuco,203.2317223551023,15.841673667591252,10.044918573901983,0.5754901266298011,9.198873348778692,0.6980620497042004
1755,2020-05-17,PI,2292.0,80.0,36.0,8.0,132.85714285714283,4.857142857142857,3273227,22,Piauí,70.02264126502683,2.444071248342996,1.0998320617543482,0.2444071248342996,4.05890403742676,0.1483900400779676
1756,2020-05-17,PR,2288.0,124.0,44.0,1.0,59.57142857142862,1.9999999999999996,11433957,41,Paraná,20.010570268892913,1.0844889481393012,0.3848186590171714,0.008745878614026623,0.5210044831498721,0.01749175722805324
1757,2020-05-17,RJ,22230.0,2715.0,637.0,101.0,737.2857142857142,143.0,17264943,33,Rio de Janeiro,128.75802717680563,15.725508042511349,3.6895575038967694,0.5850004833494092,4.270420784393636,0.8282680110788666
1758,2020-05-17,RN,3124.0,136.0,135.0,3.0,168.42857142857136,7.2857142857142865,3506853,24,Rio Grande do Norte,89.08271889354928,3.878120924943247,3.8496053299068995,0.0855467851090422,4.802840935407653,0.20775647812195966
1759,2020-05-17,RO,1965.0,74.0,44.0,5.0,92.71428571428571,4.428571428571429,1777225,11,Rondônia,110.56562900026726,4.163794679908284,2.475769809675196,0.28133747837218137,5.21680067038702,0.24918462370107494
1760,2020-05-17,RR,1769.0,50.0,85.0,2.0,70.42857142857142,3.9999999999999996,605761,14,Roraima,292.02936471644756,8.254080404648038,14.031936687901664,0.33016321618592154,11.62646182711852,0.660326432371843
1761,2020-05-17,RS,3745.0,144.0,10.0,6.0,160.71428571428564,6.285714285714288,11377239,43,Rio Grande do Sul,32.91659777912726,1.2656849346313284,0.08789478712717558,0.05273687227630535,1.412594793115321,0.055248151908510394
1762,2020-05-17,SC,4751.0,83.0,97.0,2.0,189.85714285714272,2.571428571428571,7164788,42,Santa Catarina,66.31040583475743,1.158443208647625,1.3538432679375858,0.02791429418428012,2.6498640693505897,0.03588980680836015
1763,2020-05-17,SE,3343.0,57.0,208.0,4.0,223.57142857142864,3.285714285714285,2298696,28,Sergipe,145.43027873194194,2.479666732791113,9.048608428430727,0.17401170054674475,9.726011119844845,0.1429381825919689
1764,2020-05-17,SP,62302.0,4782.0,1163.0,94.0,2395.2857142857165,152.57142857142864,45919049,35,São Paulo,135.67789698780564,10.413978738976063,2.5327179576388876,0.20470807224252402,5.216322564271129,0.33226173427813943
1765,2020-05-17,TO,1499.0,32.0,217.0,5.0,102.71428571428575,2.8571428571428568,1572866,17,Tocantins,95.30373216790241,2.0345026213294712,13.796470900890476,0.3178910345827299,6.5303901104280815,0.1816520197615599
1766,2020-05-18,AC,2234.0,67.0,238.0,5.0,110.57142857142857,3.2857142857142856,881935,12,Acre,253.30664958301915,7.596931746670673,26.986115756830152,0.5669352049754234,12.537367104313647,0.37255742041242107
1767,2020-05-18,AL,4005.0,218.0,211.0,11.0,233.71428571428567,11.857142857142854,3337357,27,Alagoas,120.00514179334125,6.532115083882246,6.322368269262173,0.32960213726011334,7.002975279968121,0.3552854206829792
1768,2020-05-18,AM,20913.0,1433.0,585.0,20.0,1140.0000000000002,56.857142857142875,4144597,13,Amazonas,504.58464357330763,34.575134808040445,14.114761941872755,0.4825559638247096,27.505689938008455,1.3718376685873892
1769,2020-05-18,AP,4023.0,127.0,71.0,8.0,193.1428571428571,7.714285714285715,845731,16,Amapá,475.6831663968803,15.016595111211485,8.395104353511933,0.945927251099936,22.83738649084131,0.9121441349892241
1770,2020-05-18,BA,8561.0,310.0,137.0,17.0,387.42857142857133,13.14285714285714,14873064,29,Bahia,57.56043273934678,2.0843048883538726,0.921128289369292,0.11430059065166398,2.60490085585977,0.08836684319288306
1771,2020-05-18,CE,25892.0,1748.0,2066.0,107.0,1207.8571428571424,79.85714285714286,9132078,23,Ceará,283.5280206761265,19.14131701459405,22.623547455464134,1.1716938904814436,13.22653116691669,0.8744684710001696
1772,2020-05-18,DF,4123.0,62.0,204.0,5.0,221.71428571428572,2.7142857142857144,3015268,53,Distrito Federal,136.73743096799356,2.0562019694435123,6.76556777042704,0.16582273947125098,7.3530540474109,0.09001805857010767
1773,2020-05-18,ES,6949.0,300.0,409.0,16.0,328.0,14.714285714285715,4018650,32,Espírito Santo,172.91876625234843,7.465193535142398,10.177547186244137,0.3981436552075946,8.16194493175569,0.3661499686284129
1774,2020-05-18,GO,1791.0,74.0,87.0,3.0,93.71428571428571,3.285714285714285,7018354,52,Goiás,25.518803981674335,1.0543782772997772,1.2396068935821705,0.04274506529593691,1.3352744206730767,0.046816023895549945
1775,2020-05-18,MA,14199.0,604.0,960.0,28.0,788.9999999999999,25.71428571428571,7075181,21,Maranhão,200.6874453105864,8.536884074061144,13.568557468706453,0.39574959283727157,11.151658169593116,0.36344350362606576
1776,2020-05-18,MG,4601.0,161.0,81.0,5.0,173.57142857142856,5.2857142857142865,21168791,31,Minas Gerais,21.734826518907006,0.7605535904246964,0.3826387628844746,0.023619676721263864,0.8199402061810169,0.024969372533907516
1777,2020-05-18,MS,613.0,16.0,43.0,1.0,30.571428571428577,0.7142857142857142,2778986,50,Mato Grosso do Sul,22.058405475954178,0.5757495719661776,1.5473269746591023,0.0359843482478861,1.1000929321496609,0.02570310589134721
1778,2020-05-18,MT,920.0,28.0,40.0,3.0,51.99999999999999,1.4285714285714284,3484466,51,Mato Grosso,26.402897890236265,0.8035664575289299,1.1479520821841855,0.08609640616381391,1.4923377068394408,0.040998288649435194
1779,2020-05-18,PA,15467.0,1391.0,1266.0,112.0,1056.1428571428578,82.7142857142857,8602865,15,Pará,179.7889424046524,16.169032060830897,14.71602774192086,1.3018918697433937,12.276641062516473,0.9614737150273274
1780,2020-05-18,PB,4786.0,207.0,439.0,13.0,309.7142857142858,9.714285714285714,4018127,25,Paraíba,119.11022225031712,5.1516539920216555,10.925488417862352,0.3235338255859011,7.707926745826744,0.24176153999825575
1781,2020-05-18,PE,20066.0,1637.0,643.0,123.0,901.5714285714287,78.71428571428571,9557071,26,Pernambuco,209.95972510824708,17.128678859872444,6.728002753144766,1.2870051922811916,9.433553738079675,0.8236235318779751
1782,2020-05-18,PI,2442.0,85.0,150.0,5.0,136.85714285714286,4.7142857142857135,3273227,22,Piauí,74.60527485566996,2.596825701364433,4.582633590643118,0.15275445302143725,4.181107599843911,0.14402562713449796
1783,2020-05-18,PR,2362.0,127.0,74.0,3.0,68.71428571428575,2.1428571428571423,11433957,41,Paraná,20.657765286330882,1.1107265839813811,0.64719501743797,0.026237635842079866,0.6009668019066868,0.01874116845862847
1784,2020-05-18,RJ,26658.0,2852.0,4428.0,137.0,1241.4285714285718,154.57142857142853,17264943,33,Rio de Janeiro,154.4053751002827,16.519023549628862,25.64734792347707,0.7935155071175155,7.190458557717635,0.8952906972900433
1785,2020-05-18,RN,3469.0,157.0,345.0,21.0,202.42857142857136,9.428571428571425,3506853,24,Rio Grande do Norte,98.92059918108914,4.476948420706543,9.837880287539853,0.5988274957632954,5.772371166643465,0.2688613246284183
1786,2020-05-18,RO,2045.0,83.0,80.0,9.0,91.71428571428571,5.142857142857143,1777225,11,Rondônia,115.06702865422217,4.67020214097821,4.501399653954902,0.5064074610699264,5.160533174712583,0.289375692039958
1787,2020-05-18,RR,1860.0,59.0,91.0,9.0,82.57142857142857,5.000000000000002,605761,14,Roraima,307.051791052907,9.739814877484685,15.022426336459429,1.4857344728366468,13.631024211104474,0.8254080404648041
1788,2020-05-18,RS,3760.0,151.0,15.0,7.0,130.14285714285714,6.571428571428573,11377239,43,Rio Grande do Sul,33.04843995981802,1.3272112856203513,0.13184218069076337,0.061526350989022906,1.143887872469385,0.057759431540715396
1789,2020-05-18,SC,5149.0,85.0,398.0,2.0,230.99999999999997,2.1428571428571423,7164788,42,Santa Catarina,71.86535037742917,1.186357502831905,5.554944542671744,0.02791429418428012,3.2241009782843535,0.02990817234030012
1790,2020-05-18,SE,3566.0,59.0,223.0,2.0,250.71428571428567,3.1428571428571423,2298696,28,Sergipe,155.13143103742294,2.566672583064485,9.70115230548102,0.08700585027337238,10.906804802126322,0.13672347900101373
1791,2020-05-18,SP,63022.0,4823.0,720.0,41.0,2401.571428571431,153.71428571428575,45919049,35,São Paulo,137.24587371136542,10.503266302400993,1.5679767235597584,0.08928756342493069,5.230011249953001,0.3347505862202977
1792,2020-05-18,TO,1648.0,38.0,149.0,6.0,111.42857142857144,3.428571428571428,1572866,17,Tocantins,104.77688499846776,2.415971862828747,9.47315283056535,0.38146924149927586,7.084428770700837,0.21798242371387186
1793,2020-05-19,AC,2482.0,73.0,248.0,6.0,127.42857142857143,3.142857142857143,881935,12,Acre,281.42663574980014,8.277253992641182,28.119986166780997,0.680322245970508,14.448748652516505,0.3563592716988375
1794,2020-05-19,AL,4292.0,232.0,287.0,14.0,240.8571428571429,12.14285714285714,3337357,27,Alagoas,128.60476119276422,6.95160871312239,8.599619399422956,0.4194936292401442,7.217002641825339,0.3638465151572679
1795,2020-05-19,AM,22132.0,1491.0,1219.0,58.0,1134.9999999999998,56.14285714285716,4144597,13,Amazonas,533.9964295684237,35.9745471031321,29.411785995116052,1.3994122950916579,27.385050947052264,1.354603527022221
1796,2020-05-19,AP,4310.0,136.0,287.0,9.0,200.00000000000003,7.142857142857143,845731,16,Amapá,509.61830653009054,16.080763268698913,33.935140133210204,1.064168157487428,23.648181277498406,0.8445779027678001
1797,2020-05-19,BA,8598.0,324.0,37.0,14.0,335.14285714285717,13.428571428571429,14873064,29,Bahia,57.80920461311805,2.1784347865375957,0.24877187377126864,0.09412989818372328,2.2533545014185186,0.09028786152316315
1798,2020-05-19,CE,27181.0,1856.0,1289.0,108.0,1276.285714285714,82.28571428571422,9132078,23,Ceará,297.6430994128609,20.32396131526691,14.1150787367344,1.1826443006728589,13.975852092872115,0.9010623243221775
1799,2020-05-19,DF,4339.0,68.0,216.0,6.0,229.42857142857142,3.2857142857142856,3015268,53,Distrito Federal,143.9009733131516,2.2551892568090133,7.163542345158042,0.19898728736550117,7.608894845452259,0.1089692287953935
1800,2020-05-19,ES,7477.0,323.0,528.0,23.0,365.7142857142857,15.714285714285715,4018650,32,Espírito Santo,186.05750687419905,8.037525039503317,13.138740621850621,0.5723315043609172,9.10042640474502,0.3910339470788876
1801,2020-05-19,GO,1889.0,74.0,98.0,0.0,106.28571428571428,2.8571428571428568,7018354,52,Goiás,26.915142781341608,1.0543782772997772,1.3963387996672725,0.0,1.5143965990560504,0.040709585996130386
1802,2020-05-19,MA,15115.0,634.0,916.0,30.0,835.7142857142858,27.142857142857142,7075181,21,Maranhão,213.63411056197714,8.96090149495822,12.946665251390742,0.42401742089707667,11.811913867847139,0.3836348093830694
1803,2020-05-19,MG,4881.0,167.0,280.0,6.0,201.85714285714275,5.4285714285714315,21168791,31,Minas Gerais,23.057528415297785,0.7888972024902131,1.3227018963907764,0.028343612065516638,0.9535600916327378,0.025644220440229355
1804,2020-05-19,MS,642.0,16.0,29.0,0.0,31.571428571428573,0.5714285714285714,2778986,50,Mato Grosso do Sul,23.101951575142877,0.5757495719661776,1.043546099188697,0.0,1.136077280397547,0.02056248471307777
1805,2020-05-19,MT,984.0,30.0,64.0,2.0,52.42857142857142,1.4285714285714284,3484466,51,Mato Grosso,28.239621221730964,0.8609640616381391,1.8367233314946967,0.05739760410920927,1.5046371934342717,0.040998288649435194
1806,2020-05-19,PA,15467.0,1391.0,0.0,0.0,914.7142857142865,68.14285714285724,8602865,15,Pará,179.7889424046524,16.169032060830897,0.0,0.0,10.632670461692546,0.7920949258515302
1807,2020-05-19,PB,5300.0,219.0,514.0,12.0,347.5714285714288,9.285714285714283,4018127,25,Paraíba,131.9022519696366,5.450300600254796,12.792029719319475,0.2986466082331395,8.65008568846701,0.23109558970421498
1808,2020-05-19,PE,21212.0,1738.0,1146.0,101.0,987.7142857142856,83.14285714285717,9557071,26,Pernambuco,221.95084665584258,18.185488001501714,11.991121547595492,1.056809141629271,10.334905806541414,0.869961697918297
1809,2020-05-19,PI,2639.0,87.0,197.0,2.0,139.85714285714283,4.142857142857142,3273227,22,Piauí,80.62380030471458,2.657927482573008,6.018525449044628,0.0611017812085749,4.2727602716567725,0.12656797536061942
1810,2020-05-19,PR,2482.0,130.0,120.0,3.0,77.1428571428572,2.285714285714285,11433957,41,Paraná,21.707270720014076,1.1369642198234609,1.0495054336831948,0.026237635842079866,0.6746820645106256,0.019990579689203706
1811,2020-05-19,RJ,27799.0,3079.0,1141.0,227.0,1326.8571428571427,164.4285714285714,17264943,33,Rio de Janeiro,161.01414293693296,17.833826616166643,6.608767836650257,1.3148030665377812,7.68526801888163,0.95238409665512
1812,2020-05-19,RN,3781.0,167.0,312.0,10.0,199.14285714285705,9.285714285714285,3506853,24,Rio Grande do Norte,107.81746483242954,4.762104371070016,8.89686565134039,0.285155950363474,5.678677068666895,0.26478766819465444
1813,2020-05-19,RO,2414.0,88.0,369.0,5.0,134.7142857142857,5.428571428571429,1777225,11,Rondônia,135.82973455808914,4.951539619350392,20.762705903866983,0.28133747837218137,7.580035488713342,0.30545211937551114
1814,2020-05-19,RR,1966.0,63.0,106.0,4.0,78.71428571428572,4.857142857142858,605761,14,Roraima,324.55044151076083,10.400141309856528,17.49865045785384,0.6603264323718431,12.994280865603054,0.8018249535943809
1815,2020-05-19,RS,3811.0,160.0,51.0,9.0,122.71428571428574,7.0,11377239,43,Rio Grande do Sul,33.496703374166614,1.4063165940348092,0.44826341434859546,0.07910530841445802,1.0785946020320547,0.061526350989022906
1816,2020-05-19,SC,5386.0,91.0,237.0,6.0,235.142857142857,2.428571428571428,7164788,42,Santa Catarina,75.17319423826636,1.2701003853847455,3.3078438608371945,0.08374288255284036,3.2819234448089323,0.03389592865234014
1817,2020-05-19,SE,3967.0,63.0,401.0,4.0,274.1428571428571,3.7142857142857135,2298696,28,Sergipe,172.57610401723412,2.74068428361123,17.444672979811163,0.17401170054674475,11.92601619104297,0.1615822933648344
1818,2020-05-19,SP,65951.0,5147.0,2929.0,324.0,2599.142857142859,170.71428571428575,45919049,35,São Paulo,143.6244901326245,11.208855828002884,6.378616421259073,0.7055895256018913,5.660271529453624,0.3717722588599031
1819,2020-05-19,TO,1811.0,42.0,163.0,4.0,121.28571428571428,2.9999999999999996,1572866,17,Tocantins,115.14013272586476,2.670284690494931,10.363247727396994,0.2543128276661839,7.711128238878218,0.19073462074963787
1820,2020-05-20,AC,2482.0,73.0,0.0,0.0,112.57142857142856,3.0,881935,12,Acre,281.42663574980014,8.277253992641182,0.0,0.0,12.764141186303817,0.340161122985254
1821,2020-05-20,AL,4411.0,248.0,119.0,16.0,230.00000000000003,12.285714285714285,3337357,27,Alagoas,132.17045704130544,7.4310300036825545,3.565695848541226,0.4794212905601648,6.891681051802371,0.36812706239441223
1822,2020-05-20,AM,23704.0,1561.0,1572.0,70.0,1125.2857142857142,57.28571428571429,4144597,13,Amazonas,571.9253283250458,37.66349297651858,37.928898756622175,1.6889458733864837,27.150666621765982,1.3821781535264899
1823,2020-05-20,AP,4549.0,142.0,239.0,6.0,220.57142857142858,6.8571428571428585,845731,16,Amapá,537.8778831567012,16.790208707023865,28.25957662661059,0.709445438324952,26.080565637469665,0.8107947866570882
1824,2020-05-20,BA,8778.0,360.0,180.0,36.0,315.42857142857156,17.428571428571423,14873064,29,Bahia,59.019446161194494,2.4204830961528843,1.2102415480764421,0.24204830961528842,2.1208042366291946,0.11718211814708404
1825,2020-05-20,CE,29488.0,1900.0,2307.0,44.0,1505.9999999999993,73.0,9132078,23,Ceará,322.90569572445617,20.805779363689183,25.262596311595235,0.4818180484222758,16.491317748271527,0.7993799439733213
1826,2020-05-20,DF,4723.0,73.0,384.0,5.0,260.42857142857144,3.7142857142857144,3015268,53,Distrito Federal,156.63615970454367,2.421011996280264,12.735186391392075,0.16582273947125098,8.636995830174016,0.12318260646435787
1827,2020-05-20,ES,8254.0,343.0,777.0,20.0,432.4285714285714,15.85714285714286,4018650,32,Espírito Santo,205.39235813021787,8.535204608512808,19.334851256018812,0.49767956900949323,10.760543252798115,0.39458880114324113
1828,2020-05-20,GO,2057.0,80.0,168.0,6.0,115.71428571428574,2.428571428571428,7018354,52,Goiás,29.308866437914077,1.139868407891651,2.393723656572467,0.08549013059187383,1.648738232843281,0.03460314809671082
1829,2020-05-20,MA,16059.0,663.0,944.0,29.0,871.2857142857147,27.428571428571423,7075181,21,Maranhão,226.97652540620516,9.370785001825395,13.342414844228013,0.4098835068671741,12.314677381196532,0.38767307053447003
1830,2020-05-20,MG,5184.0,177.0,303.0,10.0,204.5714285714284,5.85714285714286,21168791,31,Minas Gerais,24.488880824606376,0.8361365559327408,1.43135240930859,0.04723935344252773,0.9663822018528522,0.027668764159194826
1831,2020-05-20,MS,694.0,17.0,52.0,1.0,33.71428571428571,0.5714285714285714,2778986,50,Mato Grosso do Sul,24.973137684032952,0.6117339202140637,1.8711861088900772,0.0359843482478861,1.2131865980715884,0.02056248471307777
1832,2020-05-20,MT,1069.0,30.0,85.0,0.0,54.857142857142854,1.2857142857142856,3484466,51,Mato Grosso,30.679019396372357,0.8609640616381391,2.439398174641394,0.0,1.5743342841383114,0.036898459784491675
1833,2020-05-20,PA,18929.0,1776.0,3462.0,385.0,1225.1428571428567,107.71428571428565,8602865,15,Pará,220.0313500211848,20.644285363073813,40.2424076165324,4.4752533022429155,14.241102901682831,1.2520745788093346
1834,2020-05-20,PB,5838.0,230.0,538.0,11.0,385.00000000000006,10.428571428571425,4018127,25,Paraíba,145.29157490542235,5.7240599911351735,13.389322935785753,0.2737593908803779,9.581578680813227,0.2595381238216568
1835,2020-05-20,PE,22528.0,1831.0,1316.0,93.0,1091.4285714285716,86.85714285714286,9557071,26,Pernambuco,235.72075586756654,19.15858948834847,13.769909211723968,0.9731014868467546,11.420115759614756,0.9088259662101794
1836,2020-05-20,PI,2856.0,91.0,217.0,4.0,145.8571428571429,4.285714285714286,3273227,22,Piauí,87.25334356584496,2.780131044990158,6.629543261130377,0.1222035624171498,4.456065615282499,0.13093238830408907
1837,2020-05-20,PR,2618.0,137.0,136.0,7.0,83.14285714285715,2.571428571428571,11433957,41,Paraná,22.896710211521697,1.1981853701216474,1.1894394915076207,0.06122115029818636,0.7271573361947851,0.022489402150354172
1838,2020-05-20,RJ,30367.0,3238.0,2568.0,159.0,1661.285714285714,169.7142857142857,17264943,33,Rio de Janeiro,175.8882146323912,18.754767971142446,14.874071695458248,0.9209413549758027,9.622306394441697,0.9829993977639295
